,pred_prob,is_nine
0,1.9274187e-06,False
1,7.4573195e-06,False
2,2.683516e-08,False
3,0.00021490935,False
4,0.0020356777,False
5,1.2258827e-11,False
6,0.033904433,False
7,0.0073565533,False
8,4.9237133e-05,False
9,9.1139e-06,False
10,3.0447378e-05,False
11,1.0328718e-11,False
12,0.023485558,False
13,1.4937462e-05,False
14,0.036310688,False
15,0.0002047811,False
16,5.1136763e-06,False
17,1.1259776e-06,False
18,0.00064531475,False
19,0.001129365,False
20,1.01487085e-05,False
21,7.0775175e-05,False
22,5.413929e-05,False
23,0.000100697114,False
24,2.5367592e-07,False
25,0.007916325,False
26,0.0007825205,False
27,0.020653205,False
28,0.0072435834,False
29,0.007983318,False
30,0.03149096,False
31,0.00012931546,False
32,1.0420812e-07,False
33,0.03762162,False
34,1.4243157e-07,False
35,1.0080271e-07,False
36,4.7536287e-06,False
37,0.00010351993,False
38,0.0005468175,False
39,0.029993234,False
40,0.006241384,False
41,1.9255966e-05,False
42,2.2899309e-07,False
43,0.0011243537,False
44,0.00013381799,False
45,3.2743222e-07,False
46,0.006972311,False
47,0.0023504307,False
48,0.01592782,False
49,1.3113432e-08,False
50,0.08277826,False
51,0.002419819,False
52,0.0034214028,False
53,0.0070356624,False
54,0.009768905,False
55,0.37158424,False
56,0.91506046,False
57,0.0003538439,False
58,0.008730406,False
59,0.14984038,False
60,0.043933716,False
61,0.10497685,False
62,0.029969037,False
63,0.20929395,True
64,0.00045427372,False
65,0.09104183,False
66,0.9589822,True
67,0.9635686,False
68,0.21674517,False
69,0.035872806,False
70,0.015838316,False
71,0.10111458,False
72,0.00097538315,False
73,0.49027815,True
74,0.0015349601,False
75,0.096731625,False
76,0.10375005,False
77,0.005741374,False
78,0.00343772,False
79,0.103302374,False
80,0.03583213,False
81,0.059986528,False
82,0.011405113,False
83,0.01150178,False
84,0.23060614,False
85,0.017397573,False
86,0.14227304,False
87,0.0038923034,False
88,0.12793854,False
89,0.024931625,False
90,0.028148875,False
91,0.016890526,False
92,0.89645547,True
93,0.09336637,False
94,0.021841248,False
95,0.012466223,False
96,0.5739685,False
97,0.020043274,False
98,0.000172055,False
99,0.8823432,False
100,0.09009759,False
101,0.0003174639,False
102,0.5050633,True
103,0.041510735,True
104,0.01172463,False
105,0.11863328,False
106,0.22872157,False
107,0.005828477,False
108,0.05069613,False
109,6.551531e-05,False
110,0.029055415,True
111,0.002510769,False
112,0.22966494,True
113,0.041284148,False
114,0.2042882,False
115,0.011227239,False
116,0.21231093,False
117,0.0027093822,False
118,0.12879595,False
119,0.61890686,False
120,0.82797205,False
121,0.027711457,False
122,0.00027970364,False
123,0.59970737,True
124,0.9046222,True
125,0.020132447,False
126,0.10219466,False
127,0.05207861,False
128,0.07929573,False
129,0.14930514,False
130,0.8166922,False
131,0.017633371,False
132,0.0009436516,False
133,0.10044211,True
134,0.022944877,False
135,0.01421755,False
136,0.0003629709,False
137,0.2513615,False
138,0.04654356,False
139,2.0697331e-05,False
140,0.092351325,False
141,0.7729253,False
142,0.6771078,False
143,0.011484129,False
144,0.008687391,False
145,0.005627307,False
146,0.031127954,False
147,0.0040478534,False
148,0.045134287,False
149,0.21572727,False
150,0.024486538,False
151,0.04719795,False
152,0.03050285,False
153,0.07385807,False
154,0.09275476,False
155,0.028716367,False
156,0.17701481,True
157,0.0017967735,False
158,0.015858198,False
159,0.4040813,False
160,0.03966293,True
161,0.15885943,False
162,0.11076995,False
163,0.024254546,False
164,0.01663212,False
165,0.7526626,False
166,0.03732891,True
167,0.9791308,True
168,0.0020933023,False
169,0.28278446,True
170,0.0060322452,False
171,0.0053936862,False
172,0.010696263,False
173,0.020099165,False
174,0.03185094,False
175,0.0340671,False
176,0.028817652,False
177,0.18198523,False
178,0.0035260487,False
179,0.014092754,False
180,0.22235624,True
181,0.7999421,False
182,0.036361627,True
183,0.22758132,False
184,0.015430236,False
185,0.03538311,False
186,0.00011193555,False
187,0.24904267,True
188,0.2306743,False
189,0.02279609,False
190,0.0032220911,False
191,0.0038206454,False
192,0.047975764,False
193,0.0069306022,False
194,0.0426644,True
195,0.080689274,False
196,0.016645292,False
197,0.3403371,False
198,0.035245646,False
199,0.18680952,False
200,0.058550425,False
201,0.1561571,False
202,0.2513289,True
203,0.115264796,False
204,0.7569044,False
205,0.17132227,True
206,0.0036717087,False
207,0.038586937,False
208,0.08686875,False
209,0.13125563,False
210,0.027062016,False
211,0.11091674,True
212,0.34584093,True
213,0.84926164,False
214,0.09387994,False
215,0.035666488,True
216,0.06623249,True
217,0.09350839,True
218,0.28883722,False
219,0.8348059,False
220,0.80454224,True
221,0.7590921,True
222,0.21125613,True
223,0.957964,True
224,0.12406099,False
225,0.100154944,False
226,0.9877517,True
227,0.27453306,False
228,0.783161,True
229,0.028938252,False
230,0.92768556,True
231,0.67943877,True
232,0.9271309,True
233,0.06293844,False
234,0.53382176,True
235,0.059592932,False
236,0.3857068,True
237,0.01962099,False
238,0.21500407,True
239,0.09520831,True
240,0.22047055,True
241,0.033454224,False
242,0.013334255,False
243,0.159086,False
244,0.06629615,False
245,0.012848023,False
246,0.028910983,False
247,0.6990307,True
248,0.39477682,False
249,0.00077068515,False
250,0.8810753,True
251,0.33379772,True
252,0.034196395,True
253,0.96198726,True
254,0.56989926,True
255,0.019949026,False
256,0.98292184,True
257,0.9544629,False
258,0.96858054,False
259,0.7180258,False
260,0.21358788,False
261,0.86350524,False
262,0.02174063,False
263,0.023174414,False
264,0.984233,True
265,0.025646562,False
266,0.9709499,False
267,0.16573985,False
268,0.036014453,True
269,0.042607177,True
270,0.2522623,True
271,0.8198566,False
272,0.9197605,True
273,0.55668795,False
274,0.8476927,False
275,0.47090846,True
276,0.92408997,True
277,0.03321576,False
278,0.27210245,False
279,0.60575455,False
280,0.005533803,False
281,0.65881217,False
282,0.09167136,False
283,0.19227594,False
284,0.7064054,False
285,0.2156677,False
286,0.482319,False
287,0.9005349,False
288,0.03973297,True
289,0.982443,False
290,0.11416182,False
291,0.98406017,False
292,0.012778011,False
293,0.18199526,True
294,0.9846473,False
295,0.91880876,False
296,0.0029553005,False
297,0.047834847,True
298,0.5913194,False
299,0.3671161,False
300,0.35854077,False
301,0.9867438,False
302,0.043731086,True
303,0.19366579,False
304,0.09896922,False
305,0.45612225,False
306,0.0439773,True
307,0.057406805,False
308,0.1514496,False
309,0.87105,True
310,0.013795525,False
311,0.06472309,False
312,0.8378354,True
313,0.033493042,True
314,0.20177998,False
315,0.11364106,False
316,0.0453097,True
317,0.035608996,False
318,0.9154087,True
319,0.39407766,True
320,0.9573679,False
321,0.002865562,False
322,0.00456231,True
323,0.20207077,False
324,0.89654064,True
325,0.21346681,False
326,0.8356858,False
327,0.759862,False
328,0.8492083,False
329,0.9884319,True
330,0.06814451,True
331,0.94500864,False
332,0.006373097,False
333,0.113961175,False
334,0.21227424,True
335,0.84039336,False
336,0.728745,False
337,0.33496085,True
338,0.37490502,True
339,0.092118636,True
340,0.015742574,False
341,0.4206898,False
342,0.044552,True
343,0.7159296,True
344,0.20769632,True
345,0.0101576615,False
346,0.97408795,True
347,0.4005461,True
348,0.70224935,False
349,0.9540102,True
350,0.9945093,True
351,0.14926475,True
352,0.06467056,False
353,0.20770054,True
354,0.026731316,False
355,0.9379851,True
356,0.6624974,False
357,0.9509768,True
358,0.92898774,True
359,0.006618344,False
360,0.26316044,False
361,0.43419376,True
362,0.9450609,True
363,0.93998855,True
364,0.98709303,False
365,0.7241203,False
366,0.008533625,True
367,0.24602915,False
368,0.8799726,False
369,0.48084563,False
370,0.5580124,True
371,0.009977211,False
372,0.8872561,True
373,0.71033275,True
374,0.033708435,True
375,0.39955,True
376,0.996822,True
377,0.43630293,True
378,0.99030846,True
379,0.047220305,False
380,0.88379467,False
381,0.9980148,True
382,0.38537318,True
383,0.9702526,True
384,0.051977344,False
385,0.28164333,True
386,0.9911936,True
387,0.86286056,True
388,0.8325081,True
389,0.9853115,True
390,0.8728294,True
391,0.39732605,True
392,0.99656737,False
393,0.97261333,True
394,0.030429048,True
395,0.988699,True
396,0.9869546,True
397,0.21158761,False
398,0.032616496,True
399,0.2263626,True
400,0.9440854,True
401,0.9518344,True
402,0.99984455,True
403,0.22418708,True
404,0.91458374,True
405,0.038882133,True
406,0.09571117,True
407,0.9619735,True
408,0.049365923,True
409,0.98362756,True
410,0.22945093,True
411,0.020330671,False
412,0.039000012,True
413,0.7843339,True
414,0.839049,False
415,0.11680147,False
416,0.9604955,False
417,0.9645657,True
418,0.96689546,True
419,0.9925029,True
420,0.55212563,True
421,0.9171681,False
422,0.9479136,True
423,0.9991289,True
424,0.99861825,True
425,0.998938,True
426,0.99361104,True
427,0.9991347,True
428,0.9224707,True
