,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120
0,-291.27650758654596,337.8317501827217,168.63021069799834,-58.45495505614115,-688.4111451154039,449.9753675765676,120.18144300020855,831.3844617733985,56.16775588069111,-170.77065656220284,-281.95629453238587,-316.27409764009985,-233.97642515504563,-202.91811613662057,-167.14744895603386,88.42823072653067,-357.4936308005217,-403.4504083461826,-213.76900930343336,19.50234968210761,155.1402235180501,116.43896326821992,-271.58505583307095,2.020286052391722,71.00823157996072,341.9526327835954,89.83748989027791,50.048310612925484,199.66737701117265,-218.50355002398368,93.22308714093121,90.58983284047248,-127.23290977631066,-174.59951186533448,126.73208342205942,56.82531434686786,-11.328488167258614,-0.7287327735495159,-215.93703296394955,-81.15973233915753,-95.29708611439482,-43.70909538475566,-53.77246501444941,-19.085712160609322,116.60276508442652,-123.68999124301841,164.53207095773047,7.6782562177625255,71.77851976376081,-262.6842633824323,-172.2803872429973,109.83091855794737,50.146320568385434,165.35673012655255,-40.39387897920622,34.732124134163115,151.58458815672432,129.4866235966647,93.75841025018693,33.927802125435356,53.999224883059554,-247.1863400437366,-55.87394678901852,-178.18016699146543,-22.643625720485137,-101.22529498604011,213.68197390784712,127.53634638222012,-12.799198779185145,89.31453551526107,-264.1585817494113,18.313169382352413,22.90395289426938,-18.974998788702973,-39.23961535091995,-78.99928623761213,84.50796667559146,-87.85461252544692,-95.99642869342797,72.94943159028503,44.27451311978774,33.150307892458066,-168.25344326758577,-80.72288812844594,59.68474667860834,36.57785693956353,35.933784378334195,-41.178840656283775,-70.21732774453142,97.28230876627046,-88.93225595960303,9.422825892826378,39.00482330778588,-10.276960280057919,-13.854078161253613,-56.15567232694756,23.107745131995934,-24.66396888559175,70.86662220471649,96.00820639231765,-98.87007666039342,-17.762887586089594,98.18692716362023,39.08849277323029,-16.48032939034422,68.82762536738731,-17.836276383455733,90.58011176131103,38.646404732376865,-41.78175693705219,11.762106145979399,50.23907575156688,29.764624264680183,149.720452965504,-153.69324575622005,-46.831146996894155,-71.28593284571826,-27.576037074889552,18.574662467108624,-8.390926682687669
1,-104.94168053994113,-62.72357327838807,1179.924820799834,524.975863001433,363.63690468637907,-244.23564374632306,497.7044635567193,-335.0647284028818,-709.5725440455349,-44.60333624895163,-174.2190739267326,323.2207933740977,-349.6568969404934,366.11200684706944,-107.88410435401653,-139.92404198458817,-161.5580987103233,209.53977572927255,591.1529103996303,-36.14397132419089,667.278361274569,-112.42424110251919,-413.9523901062686,-363.6107610151301,-209.98457909263735,694.3116669437508,-340.80691664882175,-288.5705738865629,204.01023241531965,-32.9724746015882,337.6732968361408,-343.4231452848622,-149.28291704988243,43.16211074305439,-12.691893518276864,183.00864620095052,36.65737200364424,120.03828423387039,-127.29252376181651,-38.65181600059715,57.77656608057318,-189.64674585154407,-67.0677693622865,-94.37877606742556,121.80056157592469,173.63575024974512,258.8276044164741,69.6335165406893,345.44471222094006,132.2697412041279,73.72172209208603,-69.94731582878856,157.7796275395974,-179.87985764134476,-107.43569153849052,-12.07497707312713,163.4850469402542,116.56487322359577,-170.49885720213518,160.17087916705177,197.08467712962766,224.67549074655585,-52.950538433964795,340.9185840018506,38.23653970777156,-58.2048401414336,116.04154798779248,95.12748488215651,-82.07230965888702,203.07412873900012,-19.293720050818813,66.14247993398635,-10.311804335842215,15.836612563648037,-58.014422262522324,-171.22963375551643,15.967748853127253,-168.38497985752693,54.73156606692887,-76.18194557699836,0.8724033353077096,103.14409760912864,88.64855991901909,247.88815968710398,-210.17907501099185,-37.106553517143055,11.164545545906167,-152.09941624031836,-86.73464981864387,-33.28101171628984,-219.4166759190335,5.189382878040083,113.67622103283243,68.05817460122705,-26.669969572325588,60.05137675720072,-16.912208889388218,114.153267537912,87.76934901211348,-82.29196514150694,28.86682740855921,-228.17789005196326,57.91724432847244,-34.134498518357006,-170.5759448969447,133.11178957415143,81.57684592994417,120.14380515657602,-108.91102633075982,146.43538756509437,63.27055392798014,-94.63498888024964,21.696478223117836,-8.961913360116606,52.27410738401762,-77.07509648758425,20.90607859992032,-22.782295124680857,-120.07955378555697,-75.34681697963181
2,-680.3307066136521,-153.26497137971216,1040.6951714755808,-284.622255838556,110.4022064771606,50.70887175375265,-57.02175423249187,-315.65115539411835,179.10390074906175,115.76705355673948,126.4089621532446,280.691817256504,-149.16927429352793,-445.06639714047117,-94.49525887736097,-70.4888441611709,-98.55893770327559,-156.99874484044312,215.52360676649278,-16.992015071067886,-31.493242992253368,-244.68229222661608,184.60952200120258,77.71198742145616,160.34195660951673,101.49541187278591,313.89462874069744,94.31749890841851,237.9736721474514,-148.63317416628337,8.163649768747822,48.57674226664146,-81.75772449587585,106.91595209560542,118.57632267684032,-289.9684810109319,-96.33795603001313,-13.116846682160132,-117.50559594119466,63.08588791687498,17.406066745035098,333.63397972191393,-62.48056508691812,11.925788717981453,7.435923182178236,61.907278075620475,-86.9207942217692,111.24392284687076,-173.99315769953026,34.672430350052124,25.340387879262348,126.54606361895615,7.632270956269914,-89.68874345954268,-192.2016370722327,-15.984941796894288,63.546864879361046,17.08416702042088,99.85901237659252,-63.99866118997042,16.027996369142205,-4.165121009958771,-118.51205343283686,-71.98507491592039,110.20966276605748,-106.87493543049287,-59.76821642225067,106.94113933255571,60.45099834831862,-102.69835319682457,-20.111375669167536,-78.09181739923072,23.344448549490277,-55.927491565835155,-67.94986177804654,24.136382170763262,34.17645074970753,21.409487432851908,104.90146379686283,-104.88086849942216,-24.92276969109461,-54.76145792221539,-37.64618261877699,-2.5931034303091787,-12.404440683201187,77.70359850982204,-30.439521235853828,109.19699541951846,-37.39654050281313,-70.21939826447668,8.103226242527692,95.03462059652276,155.10951871042494,0.28479012702908424,-50.17896931967592,46.23830322667099,49.89876291528446,28.526188537705927,-19.35942769656334,129.5273158634938,36.71463556439242,-80.30090428915527,-78.07468605778564,-36.000296740794575,-55.437560863159334,79.12104573346294,-108.06908701687455,80.42784949720426,129.8418197148907,-52.070037896361825,-65.89750041182886,-108.96557095414487,101.05771456834321,59.62027958947561,-11.183815090022005,72.41170375139455,6.366385585165522,-55.46095432835484,57.9496455880022,31.81436264267992
3,521.9583268847688,909.6777983357972,42.185898470835404,815.6599569852643,-355.04698328774936,-365.0417348488538,618.0371649717525,-415.37956376367623,78.1088368783382,-671.228737513277,27.577048635197425,-19.450976853504113,-77.37967868250561,120.16400935515163,-255.9469494697448,3.8152282574676586,-209.89881507190395,-400.65339213714964,201.12407840092936,-24.55948901770363,487.74552718835645,-258.979887769456,-401.6344362289437,-268.43960670327687,-287.5264477930774,-422.93417420351733,198.21363180549753,94.34484315914636,-223.8810533784181,86.12579262585804,-84.90023366560138,-39.82627783547587,-84.63659824046526,164.16561347166896,199.63040328497948,43.87763196910422,-246.60088462492703,75.96918222207218,-93.49375809174654,-31.3013567611929,204.25238024228065,5.7289640233429795,-37.84483414200117,165.04614745234014,-13.217317317639859,-186.74342869133963,252.27135462375813,-18.613414321260933,1.9806075285949345,-26.89695146605039,-40.18497627264184,155.5596126436205,-128.00906664957284,48.170818586738044,129.05233963736663,-122.12835653144857,-88.00159978044911,-62.736247533305615,-36.29854577958467,-232.7848503132224,182.28495116955403,131.55422466316156,-25.195607585392104,7.414229262337876,214.62503117030568,82.52437227568083,-245.59479815534064,59.34950456955213,-113.92862838546311,38.90343859764252,-7.452434417072844,55.4290494336849,39.4283477773898,-60.62499305883001,-18.569119073634706,133.21328413631795,104.98596331575729,13.393081917155342,36.76851192459296,-2.344231793058658,94.8149293691779,149.48771898573494,-66.17902700200956,-23.16075545141312,-121.8515349082765,85.36296539804378,-4.3612482178566525,-139.30420349218625,91.95733467350661,32.49282374464444,37.987076398531904,227.06316769145047,-137.67912374497962,-54.074999006841274,-94.23642645558942,-11.917426027261243,77.35852663589517,84.58503309353726,16.118093799561095,-194.9535594923122,-34.290699112315856,48.63584776573128,138.1896706168648,-5.947203683579151,11.88074344694819,-60.050172870347566,80.61516353394593,-57.084632877697445,-77.57446212753314,20.914048317226378,-89.36348299283806,74.62915887176688,56.92303489119603,48.89504090835708,1.6819911089302477,-9.363862376993962,-45.42029994351817,17.92943243372074,26.516979512289517,-16.47075522979702
4,1059.1100135043753,312.97327417129117,251.51378394667842,-714.8440746653403,-406.40310253664927,-445.9161723416243,-140.2948700581417,430.20960906189237,0.8631909844265991,62.88416987862374,-108.81220917703303,286.67751743158385,-43.75114316014169,-140.25519855442292,422.4187133654467,-444.7398725577368,-239.92068709660413,-170.759536225972,208.35080190257196,154.36570475131188,-124.395883204006,166.16193438450162,135.41513164772843,-81.02597836882869,75.98332808687826,59.39989554984918,-9.874676866853298,-137.1620241982351,-81.47451101813104,-107.68245836177316,135.03797307107263,-39.607217396701564,-95.38634022055444,-140.67030094779665,-235.1245696249501,-214.38482866450465,198.87113582897965,16.12676196795825,-120.14602007175496,185.06801458469292,31.677671043584503,-95.6425976231166,-199.08540080451672,35.20618582755075,-127.12453909262022,2.988652361579955,36.53845589395652,138.36509400213586,-53.80669104708095,23.933584076467074,-89.83663526514025,-162.5179136436293,83.41068373620014,-57.79672018653246,4.934803876427926,-94.6414700966412,-12.423536654378498,55.722828098278896,72.14039766772021,9.223345882931081,146.13149257938252,-178.57018826607097,114.52350061250823,14.794306340973755,-30.323310299941618,26.289335034475027,-77.96402979152995,41.16692816262682,137.48447967026644,59.77158979524377,87.57100494748964,47.437247799627805,-250.92122873535428,159.42460214342378,67.76712577797028,130.632236646703,13.725779759642641,-11.652307189809083,-21.607859902954655,-4.165736964661756,95.62842323877834,-32.58566206453746,-177.18626116679576,89.09010599534102,201.90157517292798,-92.34782838192851,-51.28763529631429,-71.13593981416729,-132.37297229553673,116.16893064489257,-33.974680247128816,-33.56360911382967,-34.69177976997078,-95.55575123011133,-22.910206251152395,-29.66775136153351,-48.51448462160738,61.06468126589308,-73.21033557283621,-44.93849299208506,-7.440353471861176,17.978559997832896,13.131080382446521,-68.57617309996795,-27.030168681470947,-29.32047467108509,-2.479327109430378,-2.3756816866352497,-9.550806176287606,3.8727273727402887,-60.921426832983414,-62.77542644055454,-14.611897948708958,-95.60773501212854,-102.56578014522161,85.29904776399641,-21.97491672532892,-85.11115397493262,8.201560034385746,-39.26359383885607
5,-789.688110087942,-25.536003051491146,854.4722990239298,-176.5424795579075,225.08118700896458,165.567917238646,-133.99402288303114,-480.45533519205406,161.22537999757859,92.0327670153487,-36.26720772879689,276.3334964405125,-213.00106555985363,-537.2101818259079,-91.1539284780015,-30.816590019227817,-15.092500336423031,-218.3142880586139,231.83774709078847,9.75258752809937,-146.73396661107782,-232.38035348244554,163.64272970675728,178.83784964000773,177.98366925636162,162.68358830819645,178.70695154273457,106.89427669410813,262.26829889306543,-122.33744664796663,-131.98750019764174,84.98930998771127,-183.36130946605175,60.688270377620086,128.17080243872195,-240.4404402322905,17.723585292094583,73.26316665100431,-89.96321175656628,91.86468145631414,-68.1483050631359,388.87630465028485,3.792276924456332,-47.295665920361884,57.55771768404812,23.419817558942377,-25.216882212567526,67.9634242712249,-141.05734588529313,107.8389496685605,10.569958675288804,192.55664568609836,-38.85391547250983,-90.91132556992652,-55.66536299092097,-52.632337040972615,105.6362185354559,57.27136163234254,82.55878940785794,-48.411237206403534,-9.805002421005296,-41.34065274736507,25.4259405499511,36.386163613605746,108.6836196033422,-44.434846601050175,-25.923258124290918,-55.86338459068235,66.55053836357207,-103.48608386536442,-24.316152913362423,3.3986959783610398,-60.49979108074366,-51.45922894951361,-74.18107508909564,24.41479308415108,-33.81281679877698,-21.040593526475494,129.77954375812322,-110.08927451263932,-5.272342313964561,-55.447142723677835,87.12733280559014,-145.0170400955442,58.13878490944287,-23.897378358706487,-29.95903166413962,23.391560000044677,85.32380127662229,-24.406922737182896,24.79065919408489,-24.27850737982091,-31.719394019931745,10.088995699706285,-24.092023305655374,50.29551573913345,25.084153693638864,45.73815111043076,61.89381282576066,-14.96390687410164,26.912428538637677,2.76188128813267,-3.821010269178921,-49.45683973759188,3.154600531983698,-80.09879120565803,-76.58417867981277,82.19527381065498,33.28528049017785,-72.29605212322414,6.89829855403708,20.95832909322916,88.35553803144003,-0.16261495975428153,-31.45253962988353,14.31518398237586,-46.35331491037719,-89.32427864859484,-36.60508646016148,16.7729545309598
6,11.74211183688309,-191.33357489076323,125.42842454050695,129.28505873033112,-466.93377541695793,793.3941361750616,-238.090547228128,734.2435684581835,-138.47260504795338,103.99358907708682,-41.489273752635,638.041456157131,80.8951017755967,368.1337210125405,238.51380654223408,-293.0514654032144,394.4974219138997,130.28879491392945,-125.5084856630279,49.26424155053192,240.12795571110766,316.5810088023585,319.452248152832,5.650136418225606,336.44461232736234,231.89831749683364,50.89186985415337,-12.97711264848409,-95.04961261872546,-236.17949032668378,175.2780748801491,-18.832593701783896,123.85212435588264,-77.04091249989084,-126.69614323008642,76.17997836523998,48.67664839111426,-180.21611709561023,78.80544849940863,-187.15014494401458,-3.441046513536949,-48.155001522056665,-105.83525622438391,129.1687814878523,29.94099774207148,-63.254737200180735,-103.59858243244615,47.19309658816532,-128.74074379461499,98.23496081845467,-77.08206664228216,-115.79826635797151,107.00662177334976,9.415612973595769,195.6336119849036,79.2009648029206,-77.94310562118282,173.45602893327077,73.06441874860212,76.42313623360313,198.56164628640954,62.643230475275516,-102.45410116318894,153.93343480805754,54.41029782020634,-106.87214686029037,-180.91158469406176,-56.6347011056763,-109.83612148110186,-39.55569029078672,186.21993771688724,-140.36801210777722,212.04695603631797,-23.951410599348304,-107.7156622440254,95.44402166379332,139.7903320540115,13.298150270650101,97.29846643608519,8.15884139718148,-7.680654052873122,41.225755238363206,-157.32582745592137,20.399722995086293,128.10975175745546,-1.5739602137654332,-182.5577311617336,83.88690530246676,-22.547628160772387,168.45726198107587,74.35353105253986,-90.6987838000978,-103.67974322460948,-33.546072822786066,154.52823425862775,-50.49019093676988,74.35672433489684,-20.135600961995074,8.778126188353683,10.08920610487489,19.220530852923247,59.93439237508939,-4.412113206209633,-62.9226589662178,-38.938200849356505,-183.70902562602586,42.73503613873996,42.148674550374665,-35.305484386867846,-41.69191497124967,19.01079315319596,15.448035738534491,47.449434261820336,-82.94342895101487,35.63432372396402,52.80862405648643,-0.3673279945931397,-54.12735547552304,95.85247982692526,-0.9141362909392321
7,496.01935175894187,524.8765141617141,193.95436262437556,-379.10454073035464,-505.75188999206176,-322.0513150659098,279.4024879923179,-595.5387104352939,-143.55438227746785,594.5886925597446,-146.54991902882276,107.44183277393934,-699.1274839423672,-184.9705894801038,39.057166375714445,-21.592082302055967,699.2744160999142,119.22764253386087,386.7009909185888,-230.55331969132712,-84.7205670607729,246.9082688651315,47.397855071291836,-25.356901038039865,96.4495441262387,22.437488059257333,-31.661847649035934,-268.4752311078341,129.47930896748753,-533.2740573231946,222.93534744135727,-253.1461023624637,121.12662333266204,159.33411048643643,-178.82761086359375,-399.15434700414045,-132.73518619043537,-14.693616781368391,359.44098246997834,298.9370015320434,15.909348514191311,-106.70968447793716,27.28829118098675,251.8598845633478,193.9586858626513,-89.41140235816007,-90.99867300096906,307.15107572956936,150.18063515406155,29.011798323886218,349.1222193540965,62.839643236338276,-282.1864289130497,-255.05613504082615,69.08931669714539,174.12573691093257,-135.2482169574763,408.42050481302306,21.571671706223103,-13.848325759504226,6.8849122194007855,37.54539393998902,-75.53878739282993,-155.92957252649222,-46.03637587433669,21.019528719375018,85.69460978722579,-91.55482300369627,59.72745880740451,-209.85283442357868,59.82426028811116,24.24900751141106,140.32951045426182,-77.68938076138679,53.80098910638403,-22.36202866072118,173.35647248337276,46.72071080219976,-175.528440583256,-50.669257712527425,21.538507590678254,-28.257223067424366,-81.11054687070994,-137.31228393608302,-141.94658395688634,-48.41957217444958,-121.88688700172874,-14.894170544214402,4.946344972700294,-22.52456938143002,105.85360895028506,-26.38918266150493,-149.44538599333725,7.298850820761912,127.99377264414234,-199.22636980135607,-88.84085041289403,-58.66219772468187,-38.83119475731164,22.58189589151272,-21.876841288034374,-21.703557068622676,2.8247378199613538,106.70621498037795,132.03499582514075,33.18497261256662,-62.878266494090845,129.69963782450955,-79.27514834624553,-145.61628514820748,194.92741735567276,-54.30530869322242,-35.11374304599232,70.08700929265108,93.69696972594284,17.678820725803103,61.322797791079246,-14.988808558271867,48.59719517302552,-105.24459441605187
8,813.5824405994867,770.0259330887775,1052.3112492376458,757.9237719792351,-740.1562424268725,-280.8420703009082,175.36057222199727,-324.40177698183567,-217.9965563097186,-86.78035393616534,723.4876023344658,930.1341889734842,-40.56056989643464,-213.96615811316838,-114.88874356094628,-348.59216057432843,241.86250071911476,-171.2398120676202,-420.43418814852544,145.2511771267277,122.75153084988573,187.89015199062914,-43.33512905471037,-224.94358679518012,-248.02301890611304,237.25156990371582,-307.40190348811075,-123.83147402476985,-204.760603400379,-23.290714139836503,10.832013357919736,155.85619809383383,325.98743537978135,-68.0160828525779,94.69183014699561,-214.94548904736908,-145.20978048668252,-159.47287742614583,-110.92971815134477,-4.288473527446254,255.71288787837915,0.7150916538816249,-109.90802821096007,-223.9011091058306,-7.683608222919575,66.17062971831432,32.36890636248926,271.6856838130638,-15.941397826463808,-183.6245538624181,-94.83376838581421,78.48173836807662,-1.3134584047345057,152.38552365529463,2.584802878708792,-39.817023323603934,255.16926786690766,-59.73466343885477,54.68642783974028,-161.78120805597433,-192.27274504038647,-21.08118098293103,94.72637624160109,-116.07676466811806,144.4806094340172,-33.806672899241676,83.2928673999002,16.356062075438572,7.535919763011909,-125.13143303713119,-154.57724021706778,32.322721910750545,49.36018652865143,-93.31396838803454,87.10010524528056,-47.78053527479826,-145.91094933974557,23.109244086920384,25.730940547205932,47.11603913216019,-221.23931221696432,79.22086910630547,56.83469010188583,59.5058471428016,161.68905750029296,-166.59802274296442,102.96473456640693,-61.87773148641115,15.843913583499777,38.18948033495456,35.28107942161115,-106.03818409445076,-119.93492214240344,-144.4411106055718,46.0567201085153,10.385657926260416,8.990419058016213,-50.93879569339821,-16.288011327508098,125.97029983799435,-145.91190135724716,15.670643052407906,55.736137401719475,-10.572938722476072,39.34642209064494,111.56996124938046,35.3736492428739,-128.96376828936144,79.28671216040654,47.671468635919126,29.314029726065826,-88.9612178708018,6.201525013531895,153.59468782716627,21.408376507995026,-12.777049204606195,-165.55296649545514,25.28400035913869,-18.1618095110109,-213.1591773435273
9,575.0979644455559,365.7415133837395,601.504659289853,174.07165105556686,-71.45848774656544,382.66670182973047,206.95960555350132,-262.7425255809043,-33.93207922975618,-111.43882168183175,323.0740524099076,1233.9516253665097,37.706519890583856,-148.3978341112791,154.05004596843997,180.24933580984782,-123.16297192447801,-41.17313375502179,563.5171122674988,90.65653075353669,616.0759396377049,429.460223413841,26.248880617156164,-418.83711873537726,-243.7453011207029,-50.01928648179949,-29.32277388507393,74.80935897189872,-33.489566093319965,243.92850911516473,309.45923147548984,305.61082987842826,293.5039473123567,171.7989873732945,-106.99766973028272,-110.55096835936779,98.4551028119097,131.39742768846034,-164.42409237059056,-159.2290352877116,82.03911474136322,61.945588379599556,-232.0648256851586,-318.3376019862049,177.62503325149777,-98.16212755480457,503.84172196647484,144.07342255685933,-139.42011874121235,252.3164859763851,-14.59048859629334,-49.63948176968807,-328.6910038336725,125.00534292438601,147.1293282616562,60.52894533958571,120.07382534626896,-266.52485099136993,-39.347614292834315,-242.07243663248894,-101.40764390399757,135.55523671135316,86.1353107007946,-124.42858643416234,-105.5864154988717,-293.93364384573914,-69.69811544017205,-176.24787342519122,73.90731968275557,111.65993603254852,333.1076656308077,101.17738471352236,151.10328707008443,-143.92831173878434,47.85697396174908,-31.71260578750997,-39.3381538744457,101.43268231347822,-254.7225649778922,111.1969613717362,-10.029687948915573,93.41785195424941,53.724236460552866,-6.3840664589281,-9.914170150639123,156.5784735204507,-91.65703756161884,132.1156012105162,-95.98191361955148,39.88768844745467,-189.41885631160076,-54.606680210151914,0.3585095413067292,-77.66591571612373,-117.76939530228915,57.864204935520696,-50.89412863607548,-61.781352899046624,2.2002804113631647,32.25933331918527,32.47048962653236,-117.3306678190625,4.336085503958221,-30.12576220363211,13.111568577852609,24.885059730640087,7.890604966332992,-214.84073585487795,-96.64663981361693,24.14469577307806,60.58070888956785,106.15217783488319,60.9108306745224,-3.6882353538710753,80.63508303582917,-26.338543629489067,44.63906440406708,-65.7755487997748,43.3706359307258,52.71798566365138
