,pred_prob,is_nine
0,1.8911385e-10,False
1,1.1792736e-36,False
2,3.735829e-16,False
3,2.5020068e-19,False
4,5.3089733e-09,False
5,1.9631567e-21,False
6,2.0940899e-14,False
7,1.2476693e-16,False
8,2.5398222e-16,False
9,2.4731803e-25,False
10,7.001433e-20,False
11,2.471343e-16,False
12,8.4158176e-20,False
13,1.8948237e-15,False
14,5.140331e-26,False
15,6.958568e-19,False
16,1.0561111e-20,False
17,4.517755e-29,False
18,1.3631701e-18,False
19,1.3545734e-10,False
20,2.4412476e-23,False
21,5.354195e-13,False
22,1.1713765e-24,False
23,1.2256661e-28,False
24,8.8572107e-16,False
25,1.471886e-20,False
26,8.962871e-11,False
27,2.349384e-29,False
28,1.123346e-16,False
29,1.5242653e-15,False
30,2.1545348e-29,False
31,4.5301645e-21,False
32,2.8013537e-13,False
33,9.917223e-21,False
34,1.1121033e-18,False
35,6.157105e-10,False
36,1.6380639e-15,False
37,1.0624128e-16,False
38,1.2354382e-29,False
39,8.356955e-27,False
40,9.851691e-12,False
41,1.4614307e-18,False
42,0.0,False
43,2.6456524e-26,False
44,1.7426046e-05,False
45,2.1179159e-27,False
46,1.4313072e-32,False
47,1.5774642e-14,False
48,1.9039144e-10,False
49,5.1475706e-34,False
50,4.3728693e-16,False
51,1.673288e-13,False
52,1.1343848e-16,False
53,1.3810375e-13,False
54,2.8089236e-10,False
55,3.5388734e-09,False
56,3.0147967e-12,False
57,0.00015145414,False
58,9.4876235e-08,False
59,2.2786738e-14,False
60,1.4298163e-11,False
61,2.1014159e-05,False
62,4.331395e-19,False
63,0.048379425,True
64,1.5992439e-17,False
65,0.090866536,False
66,0.99748105,True
67,3.8219903e-09,False
68,0.019560145,False
69,1.0871012e-13,False
70,1.9960693e-10,False
71,3.623954e-14,False
72,1.6464452e-16,False
73,0.9989503,True
74,2.0461668e-10,False
75,1.9526616e-11,False
76,0.9550763,False
77,1.9297511e-14,False
78,2.1616195e-17,False
79,4.644006e-12,False
80,0.0021286241,False
81,7.679752e-08,False
82,1.1098891e-10,False
83,2.2851548e-10,False
84,6.546211e-09,False
85,3.8253682e-17,False
86,8.466437e-08,False
87,4.349768e-09,False
88,2.5102043e-23,False
89,4.569172e-06,False
90,4.5061912e-13,False
91,1.2695636e-09,False
92,0.99972576,True
93,2.3635053e-22,False
94,1.3566528e-09,False
95,1.2621443e-09,False
96,4.2389624e-07,False
97,5.0093745e-11,False
98,1.0448612e-08,False
99,1.0119264e-07,False
100,3.7133196e-18,False
101,6.8092407e-13,False
102,1.0,True
103,0.78292,True
104,2.114084e-10,False
105,5.741067e-10,False
106,0.02269914,False
107,9.910157e-11,False
108,2.810808e-06,False
109,0.00016981296,False
110,0.4362936,True
111,4.245402e-12,False
112,0.59006196,True
113,7.638384e-08,False
114,1.1398526e-12,False
115,1.6213747e-19,False
116,6.9718803e-06,False
117,8.874647e-12,False
118,0.99995327,False
119,0.04861872,False
120,7.7324134e-16,False
121,6.791828e-11,False
122,2.7034015e-14,False
123,0.04677887,True
124,0.0035138207,True
125,3.4279009e-09,False
126,1.0321762e-08,False
127,2.3262912e-05,False
128,7.3362296e-14,False
129,1.0747677e-05,False
130,3.9485917e-09,False
131,6.3808117e-13,False
132,8.1689573e-16,False
133,3.5137052e-06,True
134,1.1365285e-13,False
135,3.7271405e-11,False
136,1.9096204e-14,False
137,1.242169e-09,False
138,4.5069838e-12,False
139,6.667226e-14,False
140,0.00013220224,False
141,0.005475412,False
142,3.068629e-05,False
143,1.4113234e-12,False
144,0.1742831,False
145,0.00022056294,False
146,1.2471378e-09,False
147,3.9013686e-09,False
148,0.46412468,False
149,0.53645825,False
150,0.0002377073,False
151,9.3951495e-09,False
152,5.428307e-05,False
153,4.706151e-22,False
154,0.0005091311,False
155,1.7884573e-09,False
156,0.008802071,True
157,2.3150812e-07,False
158,1.2714244e-10,False
159,0.3384485,False
160,0.19432113,True
161,4.364953e-20,False
162,7.706935e-10,False
163,2.6937366e-10,False
164,0.13688892,False
165,9.130996e-13,False
166,0.9998068,True
167,0.99999285,True
168,1.0794604e-16,False
169,0.55643904,True
170,2.2961781e-10,False
